name,openPrice,high_low,close,prevCloseDate,marketCap,sharesOutstanding,float,normalizedEPS,mthvwap,unadjVWAP,adjVWAP,peratio,price/Sales,price/CF,pricebookvalue,dividend,divident_5_yr_avg,debt,long term debt/equity,enterpriseValue,assets,cash,roe,roa,capEx,EBIT,revenue,operating_income,operating_margin,netincome,net_profit_margin,revenue_per_share_5_yr_growth,eps_per_share_5_yr_growth,ebita
Edition,0.006,0.007,-,11 May 2019,17.66M,2.51B,8.97%,-0.00,0.35M,SGD 0.00535,SGD 0.00535,-,282.1077551020408,-,0.734,-,-,-15.90M,0.15M,1.77M,24.50M,15.95M,-10.691,-12.419,-1.13M,-,0.05M,-3.22M,"-7,000.000",-2.77M,"-7,002.174",-73.239,-,-
Eindec,0.025,0.025,-,11 May 2019,2.69M,107.70M,15.94%,-0.02,0.12M,SGD 0.01967,SGD 0.01967,-,0.258,-,0.289,-,-,-1.89M,0.82M,0.80M,17.46M,2.89M,-23.279,-12.805,-0.51M,-,10.44M,-2.43M,-23.278,-2.47M,-23.633,-13.481,-,-
Elec & Eltek USD,1.380,1.430,-,11 May 2019,267.30M,186.92M,25.26%,0.13,0.37M,USD 1.37933,USD 1.37933,10.61634965034965,0.41349386278057604,3.9769090909090914,0.672,-,4.720,84.13M,13.53M,351.42M,726.53M,25.08M,6.167,3.576,-85.23M,-,602.63M,32.67M,5.421,24.30M,4.134,3.602,12.139,-
Ellipsiz,0.390,0.430,-,11 May 2019,71.87M,167.13M,36.84%,-0.03,1.03M,SGD 0.43727,SGD 0.43727,38.01139534883721,1.0554045429962142,-,0.611,5.814,5.578,-71.48M,-,-3.71M,138.91M,75.58M,-3.774,-6.708,-0.83M,-,56.01M,-4.80M,-14.702,-9.63M,-17.178,-17.057,-,-
EMAS Offshore,0.050,0.050,-,11 May 2019,133.98M,438.43M,23.58%,-8.66,0.00M,-,-,-,0.115,-,-,-,-,"4,252.62M",-,"4,386.60M",466.48M,9.17M,-,-88.186,-16.77M,-,"1,161.44M",-649.18M,-475.647,"-6,005.00M",-517.031,-23.627,-,-
EMS Energy,0.022,0.022,-,11 May 2019,10.12M,448.74M,13.18%,-0.01,0.00M,-,-,-,21.487,-,-,-,-,25.83M,-,35.95M,12.71M,0.11M,-,-103.553,-0.02M,-,0.47M,-26.60M,"-5,646.921",-26.60M,"-5,646.921",-68.428,-,-
Envictus,0.144,0.138,-,11 May 2019,34.16M,247.11M,22.29%,-0.07,1.20M,SGD 0.14804,SGD 0.16688,-,0.263500945179584,-,0.307,-,-,35.22M,34.41M,73.96M,518.86M,36.11M,-8.663,-5.683,-48.86M,-,141.19M,-25.43M,-6.472,-9.20M,-6.898,5.139,-,-
Enviro-Hub,0.026,0.035,-,11 May 2019,36.18M,1.03B,21.47%,0.00,1.06M,SGD 0.03891,SGD 0.03891,51.99999999999999,0.760431020408163,4.653999999999999,0.750,8.571,-,92.72M,194.85M,128.90M,168.42M,5.38M,1.021,2.070,-1.13M,-,26.25M,6.58M,25.061,0.52M,14.062,-15.512,-36.571,-
ES,0.025,0.025,-,11 May 2019,3.53M,141.20M,14.01%,0.01,0.62M,SGD 0.02679,SGD 0.02679,-,-,-,0.131,-,-,3.32M,25.09M,6.85M,46.52M,7.13M,3.641,-,-1.93M,-,-,0.17M,-,-,-,-16.226,-13.419,-
Ezion,0.043,0.043,-,11 May 2019,160.73M,3.72B,92.44%,-0.13,462.99M,SGD 0.05142,SGD 0.05142,-,0.999,-,-,-,-,94.48M,-,"1,949.40M","1,342.10M",49.03M,-,-23.976,-65.35M,-,160.96M,-376.42M,-317.129,-465.79M,-290.105,-29.262,-,-
Ezra,0.011,0.011,-,11 May 2019,32.20M,2.94B,100.00%,-0.20,0.00M,-,-,-,0.045,-,-,-,-,"1,577.97M",5.50M,"1,610.17M","1,936.47M",34.03M,-121.680,-30.352,-168.38M,-,712.10M,-850.35M,-161.937,"-1,103.08M",-176.691,-14.797,-,-
Falcon Energy,0.027,0.027,-,11 May 2019,24.19M,893.44M,30.26%,-0.09,0.93M,SGD 0.02918,SGD 0.02918,-,0.511,-,0.415,-,-,175.41M,66.44M,222.95M,366.51M,4.58M,-82.264,-26.007,-4.16M,-,47.29M,-93.45M,-271.509,-106.29M,-271.520,-,-,-
CNA,0.026,0.026,-,11 May 2019,14.80M,601.30M,81.60%,-0.11,0.00M,-,-,-,0.49,-,-,-,2.455,36.59M,0.05M,51.39M,103.40M,5.79M,-198.016,-38.578,-0.31M,-,30.18M,-56.44M,-186.977,-46.11M,-164.501,-35.102,-,-
Cortina,1.380,1.380,-,11 May 2019,228.50M,165.58M,9.76%,0.14,0.22M,SGD 1.11875,SGD 1.1172,7.891,0.484,6.335,1.193,1.449,2.679,-9.97M,2.31M,237.13M,258.81M,35.49M,13.233,10.884,-5.83M,-,472.13M,29.68M,8.397,28.96M,6.434,4.880,6.243,-
Courage Inv,0.035,0.050,-,11 May 2019,230.54M,548.85M,79.40%,-0.02,6.47M,SGD 0.04196,SGD 0.04196,20.4785,1.1809000000000003,11.767,0.682,-,-,55.21M,11.79M,285.75M,59.12M,7.38M,3.095,2.160,-,-,95.65M,1.97M,16.118,9.82M,10.262,-20.842,-,-
Courts Asia,,0.200,-,11 May 2019,112.00M,517.11M,24.23%,0.02,2.40M,SGD 0.17968,SGD 0.17952,-,,,0.534,6.450,-,170.01M,96.91M,306.70M,749.05M,103.62M,3.588,-1.214,-9.89M,-,683.54M,11.05M,-0.184,-8.47M,-1.239,-1.929,-27.785,-
Debao Property,0.090,0.064,-,11 May 2019,4.80M,75.00M,30.35%,-0.41,0.02M,SGD 0.10308,SGD 0.10308,-,0.391552734375,-,0.020,-,-,388.20M,126.06M,393.00M,"4,465.95M",22.00M,-12.324,-3.573,-0.98M,-,24.27M,-162.01M,-134.948,-31.01M,-135.319,-21.076,-,-
DeClout,,0.129,-,11 May 2019,86.59M,666.00M,85.61%,0.00,19.40M,SGD 0.12482,SGD 0.12475,,,,1.004,-,-,26.38M,5.43M,112.97M,253.00M,9.14M,1.248,1.036,-15.72M,-,300.00M,8.24M,2.747,1.09M,0.864,6.851,-28.336,-
Del Monte Pac,0.130,0.142,-,11 May 2019,765.65M,1.94B,10.44%,-0.02,1.04M,SGD 0.13574,SGD 0.13574,11.40154929577465,0.2338375322356676,3.578661971830986,0.361,-,-,"2,076.72M",175.90M,"2,724.65M","2,509.13M",24.25M,-6.781,0.310,-110.74M,-,"2,740.96M",63.12M,3.978,24.38M,0.404,-,-,-
Delfi,1.390,1.400,-,11 May 2019,857.90M,611.16M,48.06%,0.05,1.39M,SGD 1.24086,SGD 1.35108,30.103428571428573,1.4609041836734695,19.415321428571428,3.069,1.593,-,5.83M,0.08M,863.72M,361.12M,54.71M,10.169,5.844,-5.74M,-,579.01M,36.02M,8.437,28.29M,4.886,-3.446,-18.867,-
DLF,0.198,0.198,-,11 May 2019,23.98M,121.11M,18.58%,-0.01,1.08M,SGD 0.16723,SGD 0.1657,-,1.314,-,3.888,-,-,0.25M,8.23M,24.22M,10.43M,1.10M,-28.409,-,-0.07M,-,18.25M,-0.85M,-4.659,-1.28M,-6.467,-,-,-
Dragon,0.004,0.004,-,11 May 2019,1.40M,347.94M,51.64%,-0.02,0.00M,-,-,-,0.464,-,-,-,-,-1.50M,-,-,7.58M,1.11M,-,-71.870,-1.58M,-,3.01M,-4.35M,-195.854,-6.40M,-223.028,19.766,-,-
Global Testing,0.700,0.700,-,11 May 2019,24.71M,35.20M,47.87%,-0.20,0.10M,SGD 0.65501,SGD 0.65501,-,0.801,5.286,0.527,12.857,-,-3.08M,4.50M,21.62M,44.70M,5.04M,-12.589,-10.344,-2.41M,-,30.86M,-3.59M,-15.792,-6.77M,-21.921,-7.873,-,-
GP Industries,0.575,0.585,-,11 May 2019,304.99M,484.05M,7.69%,0.02,0.42M,SGD 0.6126,SGD 0.6126,14.051623931623931,0.25601760537657975,5.051153846153846,0.770,5.128,4.960,264.11M,30.99M,543.13M,"1,168.81M",198.33M,6.459,2.631,-77.06M,-,"1,152.75M",43.89M,3.798,19.82M,2.794,3.742,30.678,-
Green Build,0.110,0.110,-,11 May 2019,27.12M,246.68M,16.25%,-0.01,0.12M,SGD 0.03101,SGD 0.03101,-,0.465,-,2.328,-,-,86.13M,550.83M,113.25M,"1,133.63M",301.26M,-12.027,-0.756,-0.38M,-,58.35M,9.85M,3.411,-1.49M,-2.550,2.886,-,-
GRP,0.152,0.130,-,11 May 2019,25.18M,193.70M,39.51%,0.01,0.24M,SGD 0.12009,SGD 0.12009,30.831446153846148,1.1169211834319523,19.576430769230765,0.347,3.846,2.134,-53.79M,-,-20.37M,110.24M,50.71M,1.153,1.233,-0.15M,-,30.80M,0.91M,4.457,0.96M,4.178,-15.045,-33.855,-
GS Hldg,0.230,0.240,-,11 May 2019,41.52M,173.00M,22.74%,-0.03,0.14M,SGD 0.20085,SGD 0.20085,-,4.512112847222222,-,57.495,-,-,8.26M,"1,161.53M",49.78M,17.42M,1.33M,-194.419,-18.835,-0.07M,-,8.45M,-3.54M,-41.924,-3.55M,-41.924,13.656,-,-
Guoan Intl,0.015,0.015,-,11 May 2019,836.89M,7.75B,46.22%,-0.01,32.85M,SGD 0.02642,SGD 0.02642,-,7.628,-,2.425,-,-,-1.54M,-,835.35M,460.35M,36.04M,-12.065,-9.816,-,-,109.71M,-43.59M,-39.731,-43.69M,-39.956,-,-,-
GYP Properties,0.158,0.165,-,11 May 2019,45.51M,274.92M,40.84%,0.02,0.81M,SGD 0.15572,SGD 0.15572,10.083272727272726,4.1528725803489435,14.049551515151515,0.583,-,-,74.56M,15.73M,114.05M,160.79M,3.48M,5.075,1.262,-0.62M,-,10.05M,4.63M,65.798,2.22M,21.067,-,-,-
Hafary,0.165,0.165,-,11 May 2019,71.04M,430.55M,9.37%,0.02,0.20M,SGD 0.16303,SGD 0.16303,6.653,0.592,4.431,1.110,6.061,-,137.30M,129.79M,208.34M,236.45M,6.06M,17.572,4.334,-2.54M,-,120.00M,13.11M,10.928,10.72M,8.433,-,-,-
Hai Leck,0.530,0.530,-,11 May 2019,109.18M,205.67M,10.31%,0.01,0.37M,SGD 0.52343,SGD 0.52343,-,1.24,21.923,0.895,3.774,4.113,-55.97M,0.02M,48.14M,147.95M,61.14M,1.136,-1.030,-3.39M,-,88.03M,1.00M,-3.039,-1.53M,-1.739,-12.812,-39.684,-
HC Surgical,0.570,0.590,-,11 May 2019,88.29M,149.00M,21.90%,0.03,0.59M,SGD 0.60283,SGD 0.60283,10.884101694915254,4.8226322895719616,9.092949152542374,4.329,3.390,-,-2.83M,-,85.55M,22.64M,4.99M,29.240,39.172,-0.26M,-,17.09M,5.53M,42.774,7.81M,52.531,-,-,-
Heatec Jietong,0.039,0.029,-,11 May 2019,3.57M,122.96M,14.28%,-0.03,0.01M,SGD 0.03831,SGD 0.03831,-,0.23511296076099883,-,0.218,-,-,5.09M,0.90M,8.66M,32.43M,2.45M,-18.832,-11.488,-0.27M,-,27.48M,-3.71M,-13.485,-3.40M,-13.350,-4.508,-,-
Hengyang Petro,0.199,0.199,-,11 May 2019,40.47M,203.46M,11.08%,-0.02,0.00M,SGD 0.17667,SGD 0.17667,-,-,-,0.462,-,-,-17.76M,-,22.71M,657.97M,87.85M,-4.033,-3.786,-,-,-,-25.37M,-,-3.61M,-,-,-,-
Hiap Tong,0.063,0.067,-,11 May 2019,20.64M,308.07M,28.53%,0.00,0.32M,SGD 0.06837,SGD 0.06837,30.143149253731345,0.4137874805079082,1.6361194029850745,0.243,-,-,36.32M,27.20M,55.39M,139.94M,3.45M,1.405,0.392,-1.57M,-,44.12M,2.83M,5.729,0.64M,1.339,-1.596,-27.276,-
Hor Kew,0.175,0.180,-,11 May 2019,9.37M,52.07M,27.45%,-0.61,0.02M,SGD 0.21063,SGD 0.21063,-,-,-,0.160,-,-,34.42M,54.66M,43.79M,167.41M,30.97M,-42.378,-,-6.55M,-,-,-31.80M,-,-,-,-19.348,-,-
Hosen,0.033,0.034,-,11 May 2019,12.14M,324.90M,45.10%,0.00,0.23M,SGD 0.03307,SGD 0.03307,-,-,-,0.376,2.941,-,4.56M,10.24M,16.71M,50.69M,5.48M,3.069,-,-0.93M,-,-,1.33M,-,-,-,-2.179,-0.920,-
Far East,0.148,0.145,-,11 May 2019,16.16M,111.46M,12.76%,0.02,0.15M,SGD 0.14551,SGD 0.14551,0.6226206896551725,0.41255571938168856,0.5950620689655173,0.280,20.690,-,3.83M,28.77M,19.99M,94.31M,21.56M,64.853,31.750,-2.05M,-,40.80M,26.58M,65.150,25.78M,63.055,-5.231,43.485,-
Federal Int,0.198,0.205,-,11 May 2019,28.86M,140.67M,69.15%,-0.04,0.52M,SGD 0.23202,SGD 0.23091,-,0.6222264842355743,-,0.358,7.317,-,13.59M,9.12M,42.45M,117.75M,10.37M,-6.904,-4.932,-0.30M,-,43.23M,-6.60M,-15.275,-5.80M,-15.037,-21.010,-,-
Figtree,0.148,0.120,-,11 May 2019,41.76M,347.98M,13.95%,-0.00,0.19M,SGD 0.10932,SGD 0.10932,-,26.74873888888889,-,0.820,5.250,-,3.23M,-,44.99M,84.06M,0.47M,-1.153,-0.712,-0.02M,-,2.37M,-0.63M,-26.504,-0.60M,-26.017,-54.788,-,-
First Sponsor,1.200,1.280,-,11 May 2019,"1,018.90M",793.90M,12.13%,0.16,1.21M,SGD 1.28679,SGD 1.28679,7.99875,3.2291015625,7.6771875000000005,0.633,1.797,1.442,521.76M,48.89M,"1,540.65M","2,381.81M",164.97M,9.449,5.269,-0.42M,-,277.36M,131.82M,47.525,113.01M,42.634,-5.666,-0.017,-
Foreland FabriT,0.009,0.009,-,11 May 2019,5.00M,544.40M,70.50%,-0.00,0.00M,-,-,-,-,-,-,-,-,-0.02M,-,-,2.62M,0.08M,-,-196.878,-,-,-,-2.83M,-,-0.57M,-,-,-,-
Forise Intl,0.002,0.003,-,11 May 2019,6.39M,2.13B,34.57%,0.00,1.15M,SGD 0.00333,SGD 0.00333,14.982666666666667,1.2928888888888888,12.574666666666666,0.689,-,-,-4.49M,-,-,48.26M,22.19M,3.658,3.381,-,-,2.20M,3.48M,32.014,0.33M,15.210,-57.159,-,-
FortressMinerals,0.235,0.205,-,11 May 2019,-,-,-,-,-,SGD 0.2109,SGD 0.2109,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Fujian Zhenyun,0.149,0.149,-,11 May 2019,17.11M,115.00M,99.84%,0.06,0.00M,-,-,-,0.249,1.703,-,-,3.397,-82.38M,-,-63.92M,818.48M,427.38M,4.772,3.476,-5.27M,-,68.65M,46.96M,11.314,5.32M,8.325,-8.165,-16.353,-
Full Apex,0.405,0.405,-,11 May 2019,17.88M,43.97M,100.00%,-0.22,0.00M,-,-,-,0.089,2.485,-,-,-,119.00M,-,147.01M,"1,791.33M",20.31M,-5.302,-1.095,-0.84M,-,200.68M,-31.61M,1.143,-3.96M,-1.973,-15.628,-,-
Fuxing China,0.780,0.780,-,11 May 2019,13.63M,17.21M,32.98%,0.08,0.01M,SGD 0.73561,SGD 0.7389,9.491,0.075,1.764,0.100,-,-,31.87M,-,45.50M,"1,290.94M",63.75M,1.055,0.522,-33.15M,-,182.13M,28.91M,3.209,1.41M,0.786,7.858,-,-
GDS Global,0.240,0.240,-,11 May 2019,26.88M,112.00M,16.49%,-0.01,0.00M,SGD 0.24333,SGD 0.24333,-,1.515,118.686,1.415,2.083,-,-10.16M,-,16.72M,23.56M,10.16M,-5.047,-2.535,-0.16M,-,17.74M,-1.05M,-5.900,-0.99M,-3.534,1.274,-,-
Jawala,0.210,0.178,-,11 May 2019,21.10M,118.47M,99.00%,0.03,0.00M,-,-,9.987977528089887,2.1086826158313343,6.605561797752809,2.241,2.247,-,-9.61M,1.42M,12.89M,33.73M,25.47M,57.242,-,-2.19M,-,13.93M,15.91M,38.532,2.49M,26.361,-,-,-
JES Intl,0.026,0.026,-,11 May 2019,31.47M,1.21B,56.93%,0.00,0.00M,-,-,-,-,-,-,-,-,5.43M,-,36.89M,14.64M,0.02M,-,-11.204,-,-,-,15.31M,-,-0.56M,-,-92.527,-,-
Joyas Intl,0.002,0.002,-,11 May 2019,3.84M,1.91B,13.77%,-0.00,5.02M,SGD 0.00222,SGD 0.00222,-,8.656,-,0.613,-,-,2.78M,58.52M,6.62M,76.14M,6.48M,-9.951,-5.320,-,-,0.44M,-2.94M,-114.503,-0.65M,-167.953,-65.329,-,-
Karin Tech,0.310,0.315,-,11 May 2019,67.82M,214.75M,9.73%,0.02,0.46M,SGD 0.31864,SGD 0.31864,10.530158730158728,0.1878901486520534,8.694761904761904,0.946,10.245,9.613,28.45M,-,82.68M,897.73M,54.21M,6.595,3.644,-3.65M,-,349.02M,37.46M,2.339,6.34M,1.714,-12.239,-13.026,-
Katrina,0.205,0.175,-,11 May 2019,40.52M,231.52M,9.25%,0.00,0.17M,SGD 0.18726,SGD 0.18726,-,-,-,2.931,1.486,-,-6.52M,-,-,25.56M,6.52M,1.943,-,-3.28M,-,-,0.53M,-,-,-,9.732,-40.726,-
Kencana Agri,0.120,0.120,-,11 May 2019,34.53M,287.01M,20.19%,-0.09,0.14M,SGD 0.115,SGD 0.115,-,-,-,1.150,-,-,245.29M,894.22M,279.83M,357.33M,17.35M,-67.449,-,-13.30M,-,-,6.92M,-,-,-,-15.143,-,-
Keong Hong,0.490,0.490,-,11 May 2019,118.86M,234.51M,28.25%,0.11,0.85M,SGD 0.50061,SGD 0.50061,4.773,0.755,4.319,0.518,5.102,6.282,57.64M,38.82M,198.56M,479.71M,45.76M,10.715,5.051,-0.75M,-,157.40M,24.75M,16.884,24.17M,14.899,2.475,0.174,-
Khong Guan,2.000,2.000,-,11 May 2019,51.63M,25.81M,14.94%,0.04,0.01M,SGD 1.90225,SGD 1.95678,49.776,0.849,29.128,0.805,1.500,-,-17.29M,-,34.33M,75.31M,17.29M,1.644,1.698,-0.32M,-,60.83M,1.68M,2.754,1.04M,2.043,-2.218,-41.158,-
Kitchen Culture,0.106,0.106,-,11 May 2019,12.56M,118.48M,5.81%,-0.04,0.01M,SGD 0.10941,SGD 0.10941,-,1.11,-,-,-,-,3.48M,-,16.87M,17.08M,0.32M,-,-22.235,-0.17M,-,11.32M,-3.31M,-31.239,-4.21M,-37.333,-,-,-
Koda,0.660,0.700,-,11 May 2019,58.07M,82.51M,30.42%,0.11,0.22M,SGD 0.7263,SGD 0.7263,5.665628571428572,0.6498440816326532,4.853828571428572,1.174,1.429,1.668,-15.68M,1.32M,44.73M,43.91M,10.50M,18.297,16.168,-2.90M,-,79.49M,6.25M,12.966,9.61M,12.086,4.690,64.584,-
KOP,0.052,0.053,-,11 May 2019,58.72M,1.11B,31.68%,-0.01,1.61M,SGD 0.05003,SGD 0.05005,-,3.294086151655393,-,0.424,-,-,33.45M,10.25M,97.57M,166.46M,9.61M,-7.933,-7.750,-2.68M,-,17.16M,-7.08M,-90.531,-15.12M,-89.896,-20.885,-,-
Kori,0.305,0.305,-,11 May 2019,30.26M,99.20M,29.31%,0.01,0.47M,SGD 0.32609,SGD 0.2755,123.984,1.025,70.773,0.634,0.328,-,5.09M,0.55M,37.39M,63.80M,2.85M,1.536,0.374,-0.12M,-,29.53M,0.90M,1.088,0.24M,0.825,-7.659,-37.856,-
Koyo Intl,0.070,0.077,-,11 May 2019,15.10M,189.82M,20.45%,0.01,0.40M,SGD 0.06573,SGD 0.06573,11.43818181818182,0.5239669421487604,10.035454545454547,0.747,1.299,0.925,-20.69M,0.42M,-5.59M,26.48M,20.84M,6.086,4.541,-0.41M,-,23.82M,1.34M,5.634,1.16M,4.874,10.250,4.419,-
KTL Global,0.052,0.040,-,11 May 2019,12.63M,315.67M,32.60%,-,0.32M,SGD 0.04334,SGD 0.04334,-,0.6388199999999998,-,-,-,-,23.32M,-,35.94M,44.02M,2.87M,-,-29.316,-1.39M,-,33.37M,-14.53M,-32.436,-13.66M,-40.869,-,-,-
KTMG,0.400,0.400,-,11 May 2019,67.87M,169.68M,18.44%,-0.12,0.00M,-,-,-,-,-,-,-,-,-0.01M,-,-,0.04M,0.01M,-,"-1,066.667",-,-,-,-0.43M,-,-0.43M,-,-,-,-
Hotel Royal,3.200,3.320,-,11 May 2019,334.66M,100.80M,50.35%,0.08,0.02M,SGD 3.10834,SGD 3.10834,56.768192771084344,5.1746262157061995,20.647710843373495,0.500,1.459,1.393,67.15M,14.52M,401.81M,807.39M,37.88M,1.131,0.894,-3.69M,-,60.08M,14.54M,24.201,6.94M,11.555,1.968,-7.520,-
Hu An Cable,0.009,0.009,-,11 May 2019,9.10M,1.01B,88.22%,-0.03,0.00M,SGD 0.00797,SGD 0.00797,-,0.044,-,0.861,-,2.088,176.59M,4.86M,186.75M,"2,611.10M",216.45M,-13.150,-57.911,-19.13M,-,205.06M,-185.10M,-129.239,-254.63M,-124.169,-0.984,-,-
HuanHsin,0.014,0.014,-,11 May 2019,5.60M,400.00M,39.81%,-0.01,0.00M,SGD 0.00761,SGD 0.00761,-,-,-,-,-,-,117.42M,-,123.02M,77.63M,6.44M,-,-,-0.14M,-,-,-2.86M,-,-,-,-49.352,-,-
Inch Kenneth,﹣,-,-,11 May 2019,269.28M,387.03M,37.43%,-0.02,2.90M,-,-,-,17.267,-,0.389,1.703,1.302,-74.75M,-,-,725.63M,74.75M,-1.788,-1.570,-25.78M,-,15.60M,-13.56M,-86.977,-11.40M,-73.068,2.970,-,-
Informatics,0.045,0.040,-,11 May 2019,2.89M,72.22M,41.75%,-0.08,0.18M,SGD 0.047,SGD 0.047,-,0.42651562500000006,-,-,-,-,-1.37M,-,-0.25M,5.24M,3.14M,-120.074,-77.768,-0.15M,-,8.57M,-5.82M,-43.174,-3.71M,-43.267,-21.048,-,-
InnoPac,0.002,0.002,-,11 May 2019,8.92M,4.46B,84.86%,-,0.00M,-,-,-,64.65,-,4.031,-,-,-1.21M,-,7.71M,18.01M,1.21M,-,-38.921,-0.05M,-,0.14M,-9.49M,"-6,066.667",-8.59M,"-6,260.145",-,-,-
Intraco,0.260,0.265,-,11 May 2019,27.49M,103.73M,30.54%,0.02,0.14M,SGD 0.27514,SGD 0.27514,10.699245283018866,0.17230900676397296,8.822339622641511,0.401,-,-,-30.99M,1.13M,-3.50M,102.50M,40.59M,3.729,2.550,-4.47M,-,153.86M,1.46M,0.948,2.52M,1.638,2.742,15.979,-
IPS Securex,0.046,0.046,-,11 May 2019,22.36M,484.84M,23.29%,-0.00,1.95M,SGD 0.05566,SGD 0.05566,-,2.109,-,2.999,-,-,-3.05M,0.91M,19.27M,11.15M,3.58M,-15.278,-17.621,-0.13M,-,10.60M,-1.26M,-17.832,-1.87M,-17.609,-2.232,-,-
Jackspeed,0.146,0.150,-,11 May 2019,45.15M,301.00M,26.18%,0.02,0.02M,SGD 0.15167,SGD 0.15167,6.982693333333334,0.864955911111111,4.66616,0.898,6.667,-,54.91M,4.35M,80.72M,119.93M,18.37M,12.429,6.011,-2.02M,-,49.44M,9.89M,21.680,6.29M,14.747,3.613,52.903,-
Jason Marine,0.120,0.080,-,11 May 2019,8.48M,105.00M,14.08%,0.00,0.02M,SGD 0.103,SGD 0.103,-,0.65925,-,0.399,6.250,-,-16.73M,-,-9.40M,59.35M,17.88M,0.129,-3.501,-0.19M,-,28.98M,0.19M,-4.630,-1.49M,-5.041,-3.357,-38.481,-
JasonHldg,0.062,0.062,-,11 May 2019,13.08M,2.73B,14.73%,-0.00,0.00M,-,-,-,26.687,-,-,-,-,-0.01M,-,13.07M,0.54M,0.01M,-,-111.201,-,-,0.49M,-0.68M,-138.684,-0.59M,-136.730,-74.054,-,-
M Development,0.002,0.002,-,11 May 2019,3.82M,1.92B,32.40%,-0.00,0.00M,-,-,-,1.957,-,-,-,-,-5.96M,-,-2.14M,6.20M,6.08M,-22.535,-24.008,-,-,1.95M,-1.65M,-84.273,-1.64M,-84.273,-38.948,-,-
M1,,2.050,-,11 May 2019,"1,921.34M",925.62M,99.38%,0.14,12.87M,SGD 2.08079,SGD 2.08163,,,,3.642,5.463,5.732,370.80M,86.37M,"2,292.14M","1,394.50M",79.20M,25.764,9.535,-115.90M,-,"1,094.70M",159.80M,14.616,130.70M,11.939,1.592,-4.061,-
Maruwa Yen1k,﹣,-,-,11 May 2019,"83,263.56M",12.35M,67.62%,471.89,2.43M,-,-,13.895,2.048,10.446,1.572,0.684,0.872,"-21,711.15M",-,"61,268.99M","58,514.67M","21,994.57M",12.008,10.073,"-2,702.87M",-,"40,656.96M","9,031.84M",23.084,"5,986.81M",14.725,9.469,22.035,-
Mary Chia,0.036,0.039,-,11 May 2019,6.38M,163.50M,4.48%,-0.03,0.02M,SGD 0.04651,SGD 0.04651,-,0.5964497041420117,-,-,-,-,28.46M,-,34.84M,63.10M,0.74M,-348.733,-8.753,-0.26M,-,9.10M,-4.43M,-48.638,-5.85M,-61.094,-14.423,-,-
Matex Intl,0.014,0.014,-,11 May 2019,3.74M,267.39M,42.87%,-0.01,0.45M,SGD 0.01076,SGD 0.01076,-,-,-,0.158,-,-,0.07M,-,3.81M,51.09M,8.38M,-14.394,-,-2.02M,-,-,-4.55M,-,-,-,-13.293,-,-
Maxi-Cash Fin,0.135,0.132,-,11 May 2019,136.64M,1.04B,16.31%,0.01,1.84M,SGD 0.1357,SGD 0.1357,13.170681818181817,0.701846590909091,11.090454545454545,0.975,7.197,5.457,256.46M,58.26M,393.10M,460.68M,48.56M,7.732,2.311,-9.17M,-,203.65M,7.45M,3.658,10.38M,5.149,0.402,21.570,-
Medinex,0.275,0.280,-,11 May 2019,36.74M,131.21M,54.09%,0.02,0.99M,SGD 0.28047,SGD 0.28047,-,-,-,2.720,3.000,-,-9.12M,-,27.62M,14.88M,9.13M,8.129,-,-0.02M,-,-,1.17M,-,-,-,-,-,-
MegaChem,0.330,0.340,-,11 May 2019,45.32M,133.30M,11.59%,0.03,0.02M,SGD 0.31333,SGD 0.31333,10.784205882352941,0.3617439446366782,8.483911764705882,0.961,4.412,-,6.92M,2.78M,52.24M,81.71M,12.58M,8.891,5.288,-0.75M,-,117.88M,5.38M,4.566,4.08M,3.625,1.637,10.287,-
MeGroup,0.185,-,-,11 May 2019,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
Memstar Tech,0.001,0.001,-,11 May 2019,3.14M,3.16B,49.94%,-0.00,0.00M,-,-,-,-,-,-,-,-,-0.05M,-,-,0.09M,0.07M,-,-135.021,-,-,-,-0.20M,-,-0.16M,-,-,-,-
Mencast,0.103,0.089,-,11 May 2019,37.95M,425.92M,25.14%,-0.02,14.92M,SGD 0.0859,SGD 0.0859,-,0.6736935992930185,7.045662921348314,1.508,-,-,100.70M,10.32M,138.65M,257.13M,16.39M,-28.186,-2.560,-7.26M,-,75.47M,-6.18M,-8.189,-8.17M,-8.763,-10.090,-,-
Mercator Lines,0.019,0.019,-,11 May 2019,25.08M,1.36B,33.83%,-0.06,0.00M,-,-,-,0.433,-,-,-,1.431,236.59M,78.34M,257.29M,410.57M,6.43M,-51.938,-30.376,-2.91M,-,57.87M,-125.37M,-313.353,-181.33M,-313.355,-18.607,-,-
Mercurius,0.027,0.030,-,11 May 2019,33.42M,1.11B,42.81%,-0.00,5.74M,SGD 0.02859,SGD 0.02859,-,-,-,384.141,-,-,-0.23M,-,-,0.29M,0.23M,-131.276,-72.254,-,-,-,-0.32M,-,-0.32M,-,-,-,-
